cd_clean,female,age_bin,educ_bin,race_bin,population
MI-12,0,30-44,some_college,white,10772
MI-12,0,30-44,some_college,black,10234
MI-12,0,30-44,some_college,hispanic,726
MI-12,0,30-44,some_college,other,1461
MI-12,0,30-44,college_plus,white,8262
MI-12,0,30-44,college_plus,black,7849
MI-12,0,30-44,college_plus,hispanic,557
MI-12,0,30-44,college_plus,other,1121
MI-12,0,45-64,no_college,white,16837
MI-12,0,45-64,no_college,black,15995
MI-12,0,45-64,no_college,hispanic,1135
MI-12,0,45-64,no_college,other,2284
MI-12,0,45-64,some_college,white,14746
MI-12,0,45-64,some_college,black,14009
MI-12,0,45-64,some_college,hispanic,994
MI-12,0,45-64,some_college,other,2000
MI-12,0,45-64,college_plus,white,11310
MI-12,0,45-64,college_plus,black,10744
MI-12,0,45-64,college_plus,hispanic,762
MI-12,0,45-64,college_plus,other,1534
MI-12,0,65+,no_college,white,9545
MI-12,0,65+,no_college,black,9068
MI-12,0,65+,no_college,hispanic,643
MI-12,0,65+,no_college,other,1295
MI-12,0,65+,some_college,white,8360
MI-12,0,65+,some_college,black,7942
MI-12,0,65+,some_college,hispanic,563
MI-12,0,65+,some_college,other,1134
MI-12,0,65+,college_plus,white,6412
MI-12,0,65+,college_plus,black,6091
MI-12,0,65+,college_plus,hispanic,432
MI-12,0,65+,college_plus,other,870
MI-12,1,18-29,no_college,white,11331
MI-12,1,18-29,no_college,black,10765
MI-12,1,18-29,no_college,hispanic,764
MI-12,1,18-29,no_college,other,1537
MI-12,1,18-29,some_college,white,9925
MI-12,1,18-29,some_college,black,9428
MI-12,1,18-29,some_college,hispanic,669
MI-12,1,18-29,some_college,other,1346
MI-12,1,18-29,college_plus,white,7612
MI-12,1,18-29,college_plus,black,7231
MI-12,1,18-29,college_plus,hispanic,513
MI-12,1,18-29,college_plus,other,1032
MI-12,1,30-44,no_college,white,13576
MI-12,1,30-44,no_college,black,12897
MI-12,1,30-44,no_college,hispanic,915
MI-12,1,30-44,no_college,other,1842
MI-12,1,30-44,some_college,white,11890
MI-12,1,30-44,some_college,black,11296
MI-12,1,30-44,some_college,hispanic,801
MI-12,1,30-44,some_college,other,1613
MI-12,1,30-44,college_plus,white,9119
MI-12,1,30-44,college_plus,black,8663
MI-12,1,30-44,college_plus,hispanic,615
MI-12,1,30-44,college_plus,other,1237
MI-12,1,45-64,no_college,white,18598
MI-12,1,45-64,no_college,black,17668
MI-12,1,45-64,no_college,hispanic,1253
MI-12,1,45-64,no_college,other,2523
MI-12,1,45-64,some_college,white,16289
MI-12,1,45-64,some_college,black,15475
MI-12,1,45-64,some_college,hispanic,1098
MI-12,1,45-64,some_college,other,2210
MI-12,1,45-64,college_plus,white,12493
MI-12,1,45-64,college_plus,black,11868
MI-12,1,45-64,college_plus,hispanic,842
MI-12,1,45-64,college_plus,other,1695
MI-12,1,65+,no_college,white,13297
MI-12,1,65+,no_college,black,12633
MI-12,1,65+,no_college,hispanic,896
MI-12,1,65+,no_college,other,1804
MI-12,1,65+,some_college,white,11646
MI-12,1,65+,some_college,black,11064
MI-12,1,65+,some_college,hispanic,785
MI-12,1,65+,some_college,other,1580
MI-12,1,65+,college_plus,white,8932
MI-12,1,65+,college_plus,black,8486
MI-12,1,65+,college_plus,hispanic,602
MI-12,1,65+,college_plus,other,1212
MI-13,0,18-29,no_college,white,12101
MI-13,0,18-29,no_college,black,14508
MI-13,0,18-29,no_college,hispanic,3173
MI-13,0,18-29,no_college,other,2124
MI-13,0,18-29,some_college,white,7593
MI-13,0,18-29,some_college,black,9104
MI-13,0,18-29,some_college,hispanic,1991
MI-13,0,18-29,some_college,other,1333
MI-13,0,18-29,college_plus,white,5376
MI-13,0,18-29,college_plus,black,6446
MI-13,0,18-29,college_plus,hispanic,1410
MI-13,0,18-29,college_plus,other,944
MI-13,0,30-44,no_college,white,13213
MI-13,0,30-44,no_college,black,15842
MI-13,0,30-44,no_college,hispanic,3464
MI-13,0,30-44,no_college,other,2319
MI-13,0,30-44,some_college,white,8291
MI-13,0,30-44,some_college,black,9941
MI-13,0,30-44,some_college,hispanic,2174
MI-13,0,30-44,some_college,other,1455
MI-13,0,30-44,college_plus,white,5870
MI-13,0,30-44,college_plus,black,7038
MI-13,0,30-44,college_plus,hispanic,1539
MI-13,0,30-44,college_plus,other,1030
MI-13,0,45-64,no_college,white,17270
MI-13,0,45-64,no_college,black,20706
MI-13,0,45-64,no_college,hispanic,4528
MI-13,0,45-64,no_college,other,3031
MI-13,0,45-64,some_college,white,10836
MI-13,0,45-64,some_college,black,12992
MI-13,0,45-64,some_college,hispanic,2841
MI-13,0,45-64,some_college,other,1902
MI-13,0,45-64,college_plus,white,7673
MI-13,0,45-64,college_plus,black,9199
MI-13,0,45-64,college_plus,hispanic,2012
MI-13,0,45-64,college_plus,other,1347
MI-13,0,65+,no_college,white,9025
MI-13,0,65+,no_college,black,10820
MI-13,0,65+,no_college,hispanic,2366
MI-13,0,65+,no_college,other,1584
MI-13,0,65+,some_college,white,5663
MI-13,0,65+,some_college,black,6789
MI-13,0,65+,some_college,hispanic,1485
MI-13,0,65+,some_college,other,994
MI-13,0,65+,college_plus,white,4010
MI-13,0,65+,college_plus,black,4807
MI-13,0,65+,college_plus,hispanic,1051
MI-13,0,65+,college_plus,other,704
MI-13,1,18-29,no_college,white,12266
MI-13,1,18-29,no_college,black,14707
MI-13,1,18-29,no_college,hispanic,3216
MI-13,1,18-29,no_college,other,2153
MI-13,1,18-29,some_college,white,7697
MI-13,1,18-29,some_college,black,9228
MI-13,1,18-29,some_college,hispanic,2018
MI-13,1,18-29,some_college,other,1351
MI-13,1,18-29,college_plus,white,5450
MI-13,1,18-29,college_plus,black,6534
MI-13,1,18-29,college_plus,hispanic,1429
MI-13,1,18-29,college_plus,other,956
MI-13,1,30-44,no_college,white,13985
MI-13,1,30-44,no_college,black,16768
MI-13,1,30-44,no_college,hispanic,3667
MI-13,1,30-44,no_college,other,2455
MI-13,1,30-44,some_college,white,8775
MI-13,1,30-44,some_college,black,10521
MI-13,1,30-44,some_college,hispanic,2301
MI-13,1,30-44,some_college,other,1540
MI-13,1,30-44,college_plus,white,6213
MI-13,1,30-44,college_plus,black,7449
MI-13,1,30-44,college_plus,hispanic,1629
MI-13,1,30-44,college_plus,other,1090
MI-13,1,45-64,no_college,white,17865
MI-13,1,45-64,no_college,black,21419
MI-13,1,45-64,no_college,hispanic,4684
MI-13,1,45-64,no_college,other,3135
MI-13,1,45-64,some_college,white,11210
MI-13,1,45-64,some_college,black,13440
MI-13,1,45-64,some_college,hispanic,2939
MI-13,1,45-64,some_college,other,1967
MI-13,1,45-64,college_plus,white,7937
MI-13,1,45-64,college_plus,black,9516
MI-13,1,45-64,college_plus,hispanic,2081
MI-13,1,45-64,college_plus,other,1393
MI-13,1,65+,no_college,white,11973
MI-13,1,65+,no_college,black,14355
MI-13,1,65+,no_college,hispanic,3139
MI-13,1,65+,no_college,other,2101
MI-13,1,65+,some_college,white,7513
MI-13,1,65+,some_college,black,9008
MI-13,1,65+,some_college,hispanic,1970
MI-13,1,65+,some_college,other,1319
MI-13,1,65+,college_plus,white,5320
MI-13,1,65+,college_plus,black,6378
MI-13,1,65+,college_plus,hispanic,1395
MI-13,1,65+,college_plus,other,934
MN-01,0,18-29,no_college,white,17770
MN-01,0,18-29,no_college,black,770
MN-01,0,18-29,no_college,hispanic,1465
MN-01,0,18-29,no_college,other,1258
MN-01,0,18-29,some_college,white,16378
MN-01,0,18-29,some_college,black,709
MN-01,0,18-29,some_college,hispanic,1350
MN-01,0,18-29,some_college,other,1159
MN-01,0,18-29,college_plus,white,15586
MN-01,0,18-29,college_plus,black,675
MN-01,0,18-29,college_plus,hispanic,1285
MN-01,0,18-29,college_plus,other,1103
MN-01,0,30-44,no_college,white,20340
MN-01,0,30-44,no_college,black,881
MN-01,0,30-44,no_college,hispanic,1677
MN-01,0,30-44,no_college,other,1440
MN-01,0,30-44,some_college,white,18746
MN-01,0,30-44,some_college,black,812
MN-01,0,30-44,some_college,hispanic,1545
MN-01,0,30-44,some_college,other,1327
MN-01,0,30-44,college_plus,white,17840
MN-01,0,30-44,college_plus,black,773
MN-01,0,30-44,college_plus,hispanic,1471
MN-01,0,30-44,college_plus,other,1263
MN-01,0,45-64,no_college,white,26247
MN-01,0,45-64,no_college,black,1137
MN-01,0,45-64,no_college,hispanic,2164
MN-01,0,45-64,no_college,other,1858
MN-01,0,45-64,some_college,white,24192
MN-01,0,45-64,some_college,black,1048
MN-01,0,45-64,some_college,hispanic,1994
MN-01,0,45-64,some_college,other,1712
MN-01,0,45-64,college_plus,white,23021
MN-01,0,45-64,college_plus,black,997
MN-01,0,45-64,college_plus,hispanic,1898
MN-01,0,45-64,college_plus,other,1629
MN-01,0,65+,no_college,white,17808
MN-01,0,65+,no_college,black,771
MN-01,0,65+,no_college,hispanic,1468
MN-01,0,65+,no_college,other,1260
MN-01,0,65+,some_college,white,16413
MN-01,0,65+,some_college,black,711
MN-01,0,65+,some_college,hispanic,1353
MN-01,0,65+,some_college,other,1162
MN-01,0,65+,college_plus,white,15619
MN-01,0,65+,college_plus,black,677
MN-01,0,65+,college_plus,hispanic,1288
MN-01,0,65+,college_plus,other,1105
MN-01,1,18-29,no_college,white,17045
MN-01,1,18-29,no_college,black,738
MN-01,1,18-29,no_college,hispanic,1405
MN-01,1,18-29,no_college,other,1206
MN-01,1,18-29,some_college,white,15710
MN-01,1,18-29,some_college,black,680
MN-01,1,18-29,some_college,hispanic,1295
MN-01,1,18-29,some_college,other,1112
MN-01,1,18-29,college_plus,white,14950
MN-01,1,18-29,college_plus,black,648
MN-01,1,18-29,college_plus,hispanic,1232
MN-01,1,18-29,college_plus,other,1058
MN-01,1,30-44,no_college,white,18953
MN-01,1,30-44,no_college,black,821
MN-01,1,30-44,no_college,hispanic,1562
MN-01,1,30-44,no_college,other,1341
MN-01,1,30-44,some_college,white,17468
MN-01,1,30-44,some_college,black,757
MN-01,1,30-44,some_college,hispanic,1440
MN-01,1,30-44,some_college,other,1236
MN-01,1,30-44,college_plus,white,16623
MN-01,1,30-44,college_plus,black,720
MN-01,1,30-44,college_plus,hispanic,1370
MN-01,1,30-44,college_plus,other,1177
MN-01,1,45-64,no_college,white,25501
MN-01,1,45-64,no_college,black,1105
MN-01,1,45-64,no_college,hispanic,2102
MN-01,1,45-64,no_college,other,1805
MN-01,1,45-64,some_college,white,23504
MN-01,1,45-64,some_college,black,1018
MN-01,1,45-64,some_college,hispanic,1938
MN-01,1,45-64,some_college,other,1664
MN-01,1,45-64,college_plus,white,22367
MN-01,1,45-64,college_plus,black,969
MN-01,1,45-64,college_plus,hispanic,1844
MN-01,1,45-64,college_plus,other,1583
MN-01,1,65+,no_college,white,20916
MN-01,1,65+,no_college,black,906
MN-01,1,65+,no_college,hispanic,1724
MN-01,1,65+,no_college,other,1480
MN-01,1,65+,some_college,white,19278
MN-01,1,65+,some_college,black,835
MN-01,1,65+,some_college,hispanic,1589
MN-01,1,65+,some_college,other,1364
MN-01,1,65+,college_plus,white,18345
MN-01,1,65+,college_plus,black,795
MN-01,1,65+,college_plus,hispanic,1512
MN-01,1,65+,college_plus,other,1298
MN-02,0,18-29,no_college,white,10315
MN-02,0,18-29,no_college,black,791
MN-02,0,18-29,no_college,hispanic,933
MN-02,0,18-29,no_college,other,1329
MN-02,0,18-29,some_college,white,13032
MN-02,0,18-29,some_college,black,1000
MN-02,0,18-29,some_college,hispanic,1178
MN-02,0,18-29,some_college,other,1679
MN-02,0,18-29,college_plus,white,17232
MN-02,0,18-29,college_plus,black,1322
MN-02,0,18-29,college_plus,hispanic,1558
MN-02,0,18-29,college_plus,other,2219
MN-02,0,30-44,no_college,white,14544
MN-02,0,30-44,no_college,black,1116
MN-02,0,30-44,no_college,hispanic,1315
MN-02,0,30-44,no_college,other,1873
MN-02,0,30-44,some_college,white,18374
MN-02,0,30-44,some_college,black,1410
MN-02,0,30-44,some_college,hispanic,1661
MN-02,0,30-44,some_college,other,2367
MN-02,0,30-44,college_plus,white,24296
MN-02,0,30-44,college_plus,black,1864
MN-02,0,30-44,college_plus,hispanic,2197
MN-02,0,30-44,college_plus,other,3129
MN-02,0,45-64,no_college,white,18338
MN-02,0,45-64,no_college,black,1407
MN-02,0,45-64,no_college,hispanic,1658
MN-02,0,45-64,no_college,other,2362
MN-02,0,45-64,some_college,white,23168
MN-02,0,45-64,some_college,black,1777
MN-02,0,45-64,some_college,hispanic,2095
MN-02,0,45-64,some_college,other,2984
MN-02,0,45-64,college_plus,white,30634
MN-02,0,45-64,college_plus,black,2350
MN-02,0,45-64,college_plus,hispanic,2770
MN-02,0,45-64,college_plus,other,3946
MN-02,0,65+,no_college,white,9110
MN-02,0,65+,no_college,black,699
MN-02,0,65+,no_college,hispanic,824
MN-02,0,65+,no_college,other,1173
MN-02,0,65+,some_college,white,11509
MN-02,0,65+,some_college,black,883
MN-02,0,65+,some_college,hispanic,1041
MN-02,0,65+,some_college,other,1482
MN-02,0,65+,college_plus,white,15219
MN-02,0,65+,college_plus,black,1168
MN-02,0,65+,college_plus,hispanic,1376
MN-02,0,65+,college_plus,other,1960
MN-02,1,18-29,no_college,white,9947
MN-02,1,18-29,no_college,black,763
MN-02,1,18-29,no_college,hispanic,899
MN-02,1,18-29,no_college,other,1281
MN-02,1,18-29,some_college,white,12567
MN-02,1,18-29,some_college,black,964
MN-02,1,18-29,some_college,hispanic,1136
MN-02,1,18-29,some_college,other,1619
MN-02,1,18-29,college_plus,white,16617
MN-02,1,18-29,college_plus,black,1275
MN-02,1,18-29,college_plus,hispanic,1502
MN-02,1,18-29,college_plus,other,2140
MN-02,1,30-44,no_college,white,14274
MN-02,1,30-44,no_college,black,1095
MN-02,1,30-44,no_college,hispanic,1291
MN-02,1,30-44,no_college,other,1839
MN-02,1,30-44,some_college,white,18034
MN-02,1,30-44,some_college,black,1384
MN-02,1,30-44,some_college,hispanic,1630
MN-02,1,30-44,some_college,other,2323
MN-02,1,30-44,college_plus,white,23846
MN-02,1,30-44,college_plus,black,1829
MN-02,1,30-44,college_plus,hispanic,2156
MN-02,1,30-44,college_plus,other,3071
MN-02,1,45-64,no_college,white,18190
MN-02,1,45-64,no_college,black,1395
MN-02,1,45-64,no_college,hispanic,1645
MN-02,1,45-64,no_college,other,2343
MN-02,1,45-64,some_college,white,22981
MN-02,1,45-64,some_college,black,1763
MN-02,1,45-64,some_college,hispanic,2078
MN-02,1,45-64,some_college,other,2960
MN-02,1,45-64,college_plus,white,30387
MN-02,1,45-64,college_plus,black,2331
MN-02,1,45-64,college_plus,hispanic,2747
MN-02,1,45-64,college_plus,other,3914
MN-02,1,65+,no_college,white,10912
MN-02,1,65+,no_college,black,837
MN-02,1,65+,no_college,hispanic,987
MN-02,1,65+,no_college,other,1405
MN-02,1,65+,some_college,white,13786
MN-02,1,65+,some_college,black,1058
MN-02,1,65+,some_college,hispanic,1246
MN-02,1,65+,some_college,other,1776
MN-02,1,65+,college_plus,white,18229
MN-02,1,65+,college_plus,black,1398
MN-02,1,65+,college_plus,hispanic,1648
MN-02,1,65+,college_plus,other,2348
MN-03,0,18-29,no_college,white,6913
MN-03,0,18-29,no_college,black,901
MN-03,0,18-29,no_college,hispanic,443
MN-03,0,18-29,no_college,other,1320
MN-03,0,18-29,some_college,white,9012
MN-03,0,18-29,some_college,black,1174
MN-03,0,18-29,some_college,hispanic,577
MN-03,0,18-29,some_college,other,1720
MN-03,0,18-29,college_plus,white,16163
MN-03,0,18-29,college_plus,black,2106
MN-03,0,18-29,college_plus,hispanic,1035
MN-03,0,18-29,college_plus,other,3085
MN-03,0,30-44,no_college,white,11319
MN-03,0,30-44,no_college,black,1475
MN-03,0,30-44,no_college,hispanic,725
MN-03,0,30-44,no_college,other,2161
MN-03,0,30-44,some_college,white,14755
MN-03,0,30-44,some_college,black,1923
MN-03,0,30-44,some_college,hispanic,945
MN-03,0,30-44,some_college,other,2816
MN-03,0,30-44,college_plus,white,26464
MN-03,0,30-44,college_plus,black,3449
MN-03,0,30-44,college_plus,hispanic,1694
MN-03,0,30-44,college_plus,other,5051
MN-03,0,45-64,no_college,white,14729
MN-03,0,45-64,no_college,black,1919
MN-03,0,45-64,no_college,hispanic,943
MN-03,0,45-64,no_college,other,2811
MN-03,0,45-64,some_college,white,19199
MN-03,0,45-64,some_college,black,2502
MN-03,0,45-64,some_college,hispanic,1229
MN-03,0,45-64,some_college,other,3665
MN-03,0,45-64,college_plus,white,34435
MN-03,0,45-64,college_plus,black,4488
MN-03,0,45-64,college_plus,hispanic,2205
MN-03,0,45-64,college_plus,other,6573
MN-03,0,65+,no_college,white,8166
MN-03,0,65+,no_college,black,1064
MN-03,0,65+,no_college,hispanic,523
MN-03,0,65+,no_college,other,1559
MN-03,0,65+,some_college,white,10645
MN-03,0,65+,some_college,black,1387
MN-03,0,65+,some_college,hispanic,682
MN-03,0,65+,some_college,other,2032
MN-03,0,65+,college_plus,white,19093
MN-03,0,65+,college_plus,black,2488
MN-03,0,65+,college_plus,hispanic,1223
MN-03,0,65+,college_plus,other,3644
MN-03,1,18-29,no_college,white,6444
MN-03,1,18-29,no_college,black,840
MN-03,1,18-29,no_college,hispanic,413
MN-03,1,18-29,no_college,other,1230
MN-03,1,18-29,some_college,white,8400
MN-03,1,18-29,some_college,black,1095
MN-03,1,18-29,some_college,hispanic,538
MN-03,1,18-29,some_college,other,1603
MN-03,1,18-29,college_plus,white,15066
MN-03,1,18-29,college_plus,black,1963
MN-03,1,18-29,college_plus,hispanic,965
MN-03,1,18-29,college_plus,other,2876
MN-03,1,30-44,no_college,white,11309
MN-03,1,30-44,no_college,black,1474
MN-03,1,30-44,no_college,hispanic,724
MN-03,1,30-44,no_college,other,2159
MN-03,1,30-44,some_college,white,14742
MN-03,1,30-44,some_college,black,1921
MN-03,1,30-44,some_college,hispanic,944
MN-03,1,30-44,some_college,other,2814
MN-03,1,30-44,college_plus,white,26439
MN-03,1,30-44,college_plus,black,3446
MN-03,1,30-44,college_plus,hispanic,1693
MN-03,1,30-44,college_plus,other,5047
MN-03,1,45-64,no_college,white,15168
MN-03,1,45-64,no_college,black,1977
MN-03,1,45-64,no_college,hispanic,971
MN-03,1,45-64,no_college,other,2895
MN-03,1,45-64,some_college,white,19772
MN-03,1,45-64,some_college,black,2577
MN-03,1,45-64,some_college,hispanic,1266
MN-03,1,45-64,some_college,other,3774
MN-03,1,45-64,college_plus,white,35463
MN-03,1,45-64,college_plus,black,4621
MN-03,1,45-64,college_plus,hispanic,2271
MN-03,1,45-64,college_plus,other,6769
MN-03,1,65+,no_college,white,10476
MN-03,1,65+,no_college,black,1365
MN-03,1,65+,no_college,hispanic,671
MN-03,1,65+,no_college,other,2000
MN-03,1,65+,some_college,white,13656
MN-03,1,65+,some_college,black,1780
MN-03,1,65+,some_college,hispanic,874
MN-03,1,65+,some_college,other,2606
MN-03,1,65+,college_plus,white,24492
MN-03,1,65+,college_plus,black,3192
MN-03,1,65+,college_plus,hispanic,1568
MN-03,1,65+,college_plus,other,4675
MN-04,0,18-29,no_college,white,10449
MN-04,0,18-29,no_college,black,1666
MN-04,0,18-29,no_college,hispanic,1132
MN-04,0,18-29,no_college,other,3064
MN-04,0,18-29,some_college,white,10149
MN-04,0,18-29,some_college,black,1618
MN-04,0,18-29,some_college,hispanic,1100
MN-04,0,18-29,some_college,other,2976
MN-04,0,18-29,college_plus,white,17992
MN-04,0,18-29,college_plus,black,2868
MN-04,0,18-29,college_plus,hispanic,1950
MN-04,0,18-29,college_plus,other,5276
MN-04,0,30-44,no_college,white,12769
MN-04,0,30-44,no_college,black,2036
MN-04,0,30-44,no_college,hispanic,1384
MN-04,0,30-44,no_college,other,3745
MN-04,0,30-44,some_college,white,12403
MN-04,0,30-44,some_college,black,1977
MN-04,0,30-44,some_college,hispanic,1344
MN-04,0,30-44,some_college,other,3637
MN-04,0,30-44,college_plus,white,21986
MN-04,0,30-44,college_plus,black,3505
MN-04,0,30-44,college_plus,hispanic,2383
MN-04,0,30-44,college_plus,other,6448
